configuration_id,experiment,blocks,classifier,C,k,repeat,fold,risk_weighted_f1,risk_macro_f1,accuracy
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,0,0,0.6382212301506065,0.5210901807268142,0.6163522012578616
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,0,1,0.5548822438668306,0.44776970693698853,0.5365853658536586
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,0,2,0.624616246848417,0.5360918073760462,0.6196319018404908
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,0,3,0.5127620242518285,0.4523010796449059,0.5
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,0,4,0.5610393150440363,0.4884515063250923,0.5627240143369175
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,1,0,0.556887669481367,0.43315668202764973,0.5433526011560693
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,1,1,0.543138460316123,0.4617064460405596,0.5170068027210885
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,1,2,0.5728066747429253,0.5424774739292801,0.573170731707317
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,1,3,0.6231620446472266,0.5202264831188141,0.6056338028169014
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,1,4,0.6082107570292555,0.5432958824479049,0.6089743589743589
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,2,0,0.5913974496885195,0.48797389957794485,0.56657223796034
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,2,1,0.5384790701065145,0.46497667855443414,0.5277777777777778
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,2,2,0.6076899977701483,0.4586988952636318,0.5957446808510638
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,2,3,0.5656745636985941,0.5240996399280393,0.5632911392405063
anchors_all__logistic_regression__C1__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,logistic_regression,1.0,all,2,4,0.5752249910326382,0.5098778552032105,0.5718849840255591
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,0,0,0.6392180216025384,0.5270323589570106,0.6257861635220126
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,0,1,0.557260887389712,0.44909487441483503,0.5536585365853659
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,0,2,0.6237303539693113,0.5350158653903182,0.6226993865030674
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,0,3,0.5278419628792194,0.48830746530319014,0.5264900662251656
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,0,4,0.5216236877285918,0.44428893967482175,0.5232974910394266
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,1,0,0.5331863320033557,0.41916157010458777,0.5289017341040463
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,1,1,0.5467985899115541,0.4764282756464248,0.5306122448979592
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,1,2,0.5871546850247215,0.5625886435718753,0.5945121951219512
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,1,3,0.6278584698432115,0.5159575655485769,0.6225352112676056
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,1,4,0.6012606029229518,0.5297355182717877,0.6153846153846154
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,2,0,0.5827302692576684,0.4658759032978584,0.56657223796034
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,2,1,0.5866388436149979,0.4961028317192701,0.5802469135802469
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,2,2,0.6193541882286899,0.45265001502198676,0.6139817629179332
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,2,3,0.5663394705863904,0.5251814956449677,0.5759493670886076
anchors_all__linear_svm__C0.25__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,64,2,4,0.5752238067883736,0.5153282638787721,0.5750798722044729
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,0,0,0.6273501918905456,0.4929609096413988,0.610062893081761
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,0,1,0.5540620989449575,0.4505174428329825,0.5487804878048781
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,0,2,0.611766687094378,0.5191177625961578,0.6134969325153374
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,0,3,0.5041569014638545,0.43258679687659873,0.5033112582781457
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,0,4,0.558298893322251,0.4821790733767399,0.5627240143369175
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,1,0,0.5489949453704891,0.41515992014531977,0.5433526011560693
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,1,1,0.5687531638350932,0.48826649904137037,0.5544217687074829
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,1,2,0.5607317397673984,0.516175820729569,0.5701219512195121
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,1,3,0.6190892250857704,0.49141511750937694,0.6084507042253521
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,1,4,0.5722070341285012,0.49464043879052166,0.5865384615384616
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,2,0,0.5854031247965662,0.47971848188857247,0.5750708215297451
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,2,1,0.5430497668908264,0.4701172790576764,0.5370370370370371
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,2,2,0.6145228139754286,0.45798378080333824,0.6109422492401215
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,2,3,0.5588698081103145,0.5180330780330781,0.5632911392405063
anchors_all__linear_svm__C0.25__kall,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,0.25,all,2,4,0.5775410329455289,0.5078401733838743,0.5782747603833865
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,0,0,0.6587651867888321,0.5524608641376736,0.6477987421383647
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,0,1,0.5429988965473554,0.4383080645308005,0.5390243902439025
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,0,2,0.6217937297377175,0.5301780387415951,0.6196319018404908
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,0,3,0.531487957439466,0.4928982579014672,0.5298013245033113
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,0,4,0.5153584590881043,0.43358149932015616,0.5197132616487455
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,1,0,0.5184317633059428,0.40522575382008724,0.5144508670520231
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,1,1,0.5251456123419338,0.4507539104892742,0.5068027210884354
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,1,2,0.5769458628298114,0.5529586769253597,0.5853658536585366
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,1,3,0.6198424474077354,0.5160016819656155,0.6140845070422535
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,1,4,0.6056794587491867,0.5326442514502149,0.6185897435897436
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,2,0,0.5818704943560712,0.46441573418216364,0.56657223796034
anchors_all__linear_svm__C1__k64,anchors_all,zero_shot__macro__sentence;zero_shot__individual__sentence;meta_prompting__macro__sentence;meta_prompting__individual__sentence,linear_svm,1.0,64,2,1,0.5916888530035902,0.5101958048689218,0.5864197530864198
